Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2
ENSG00000204876.4	AC021218.2	lincRNA	-0.571945594	1.623437958	0.007108044	0.032396471	0.009172307	-1	0	2	1	51	67	61	82	62	70	33	37	38
ENSG00000173727.9	CMB9-22P13.1	lincRNA	-0.582212322	1.95384565	0.007182191	0.032640915	0.014886429	-1	23	58	41	70	77	81	63	62	42	41	48	48
ENSG00000231113.2	RP3-475N16.1	antisense	-0.58151593	1.487006696	0.007251002	0.032870455	0.01173106	-1	12	21	23	58	66	59	47	40	28	27	46	38
ENSG00000259976.1	RP11-553L6.5	lincRNA	-0.80279176	0.666666697	0.007253357	0.032870455	0.01790548	-1	5	4	1	27	34	47	31	25	24	13	15	27
ENSG00000257732.1	RP11-818F20.5	antisense	-0.875817687	0.397755322	0.00746813	0.033607129	0.030363555	-1	0	0	1	23	46	32	21	21	13	11	29	10
ENSG00000232956.6	SNHG15	lincRNA	0.391414122	4.800542114	0.00751833	0.033763518	0.013238614	1	150	298	267	292	450	532	456	433	377	439	647	404
ENSG00000230487.5	PSMG3-AS1	lincRNA	-0.68905295	2.660869023	0.007743532	0.034579661	0.010997173	-1	226	369	321	34	38	45	43	26	24	22	23	20
ENSG00000249087.4	C1orf213	antisense	0.950814661	0.169133547	0.008415162	0.036854841	0.007353095	1	15	10	13	7	9	12	22	19	18	14	21	14
ENSG00000215067.7	AC027763.2	antisense	-0.938443002	0.577194207	0.008692673	0.037799704	0.023169023	-1	32	35	29	18	28	25	18	6	18	13	13	7
ENSG00000142396.8	ERVK3-1	processed_transcript	-0.47153162	2.842240222	0.008960008	0.038645346	0.01178863	-1	102	171	136	79	128	136	91	87	105	57	97	68
ENSG00000234608.5	MAPKAPK5-AS1	lincRNA	0.368500227	3.826035775	0.009019516	0.038859875	0.008642548	1	266	355	300	122	176	189	202	175	164	174	204	181
ENSG00000256615.1	RP11-59N23.3	antisense	0.640426272	1.244144868	0.009053772	0.038944193	0.017656111	1	0	0	0	25	39	44	47	39	39	28	62	62
ENSG00000260261.1	RP11-480A16.1	lincRNA	-2.137780024	-0.129683032	0.009192534	0.039413207	0.018385211	-1	25	53	39	4	6	6	1	2	3	0	2	1
ENSG00000255517.4	CTD-3074O7.5	antisense	-0.71978427	1.741313212	0.009273318	0.039706071	0.024686825	-1	61	115	78	39	58	45	39	44	23	25	37	16
ENSG00000261777.3	RP11-529K1.2	processed_transcript	1.834582613	-0.648927637	0.009304306	0.039795918	0.086104137	1	15	27	15	0	0	6	3	4	1	11	2	6
ENSG00000255737.2	AGAP2-AS1	antisense	-0.57689394	3.948633418	0.009441253	0.04020872	0.029840667	-1	173	472	371	209	292	239	229	190	152	136	210	107
ENSG00000268895.3	A1BG-AS1	antisense	-0.6581722	2.16881546	0.009518035	0.040492607	0.019216572	-1	103	179	177	43	41	68	37	40	32	27	43	17
ENSG00000258667.1	HIF1A-AS2	lincRNA	0.884016223	0.148329969	0.009518091	0.040492607	0.033289594	1	0	1	1	7	9	28	20	19	13	19	27	26
ENSG00000234494.5	AC003665.1	antisense	-0.624076251	2.454514381	0.00955361	0.040578613	0.00930368	-1	221	261	263	37	39	49	27	21	21	20	30	23
ENSG00000276216.1	RNVU1-14	lincRNA	0.519565411	1.823832114	0.009594193	0.040696668	0.008849743	1	12	28	18	41	52	55	65	70	55	48	84	60
ENSG00000225135.1	RP11-361F15.2	lincRNA	0.720427578	1.85833817	0.009839689	0.041532601	0.030267144	1	78	62	98	34	39	38	48	27	31	33	65	69
ENSG00000236830.4	CBR3-AS1	processed_transcript	-0.90252223	1.621323149	0.009849497	0.041548512	0.013528751	-1	116	129	160	13	26	26	19	12	16	9	14	8
ENSG00000251281.1	CTD-2066L21.2	lincRNA	0.83007368	0.152397504	0.009989634	0.041960153	0.011952066	1	0	0	0	12	9	20	19	22	22	16	29	21
ENSG00000247556.4	OIP5-AS1	processed_transcript	0.273444013	7.294107876	0.010192659	0.042588078	0.007703211	1	2285	2658	2532	1730	2316	2534	2197	2015	1963	1938	2599	2560
ENSG00000278916.1	CEP83-AS1	TEC	1.282024296	-0.120210863	0.010245328	0.042774445	0.024128261	1	13	22	12	9	3	5	16	8	13	13	16	9
ENSG00000248932.3	RP11-319G6.1	antisense	1.559790899	-0.065854137	0.010513617	0.04368985	0.014965338	1	33	39	31	2	4	2	7	3	5	3	11	8
ENSG00000267858.3	MZF1-AS1	antisense	-0.914432625	1.113924407	0.010641723	0.044093868	0.009026351	-1	67	100	90	19	17	23	14	5	10	8	9	11
ENSG00000249348.1	UGDH-AS1	antisense	-1.35650743	0.375917962	0.010663902	0.044174264	0.031527544	-1	21	62	44	7	16	12	13	11	13	5	5	2
ENSG00000277476.1	RP11-147L13.13	lincRNA	-0.636132682	3.17103752	0.010704682	0.044303918	0.022391108	-1	267	545	493	44	71	78	47	32	49	30	57	25
ENSG00000269926.1	RP11-442H21.2	antisense	1.199518559	0.110095375	0.011005399	0.045294079	0.052700493	1	2	2	5	4	10	7	26	39	25	8	29	8
ENSG00000247092.4	SNHG10	antisense	0.450850939	3.220182328	0.011196988	0.045880832	0.012277957	1	163	296	252	78	102	95	132	105	103	114	123	99
ENSG00000224165.3	DNAJC27-AS1	antisense	1.304575933	0.14529081	0.011312033	0.046304543	0.020417558	1	26	48	29	5	5	4	11	7	8	6	18	8
ENSG00000170161.6	GLIDR	lincRNA	-0.675481282	1.128834632	0.011331981	0.046350425	0.008116186	-1	42	46	51	28	35	35	33	22	19	17	19	19
ENSG00000175061.15	LRRC75A-AS1	processed_transcript	0.266965138	9.490652268	0.011346064	0.046360354	0.00788152	1	10434	16772	15520	6591	10008	9380	12248	10573	8753	8150	11895	8052
ENSG00000261662.1	RP5-1042I8.7	sense_overlapping	-0.749642855	0.284917896	0.011458333	0.046723102	0.007555416	-1	11	9	12	18	28	27	18	14	15	8	20	11
ENSG00000280002.1	RP11-76C10.6	TEC	-0.350196211	3.307492376	0.011472846	0.046758314	0.00820666	-1	2	1	2	181	222	257	196	175	138	125	192	150
ENSG00000233184.4	RP11-421L21.3	antisense	-0.660698225	1.354650496	0.011560556	0.046995404	0.01252398	-1	45	67	49	33	32	45	38	32	29	10	29	24
ENSG00000227540.1	RP11-152N13.5	antisense	0.803939877	0.995616128	0.012189852	0.048953239	0.014509259	1	36	46	40	14	12	21	31	29	27	15	41	19
ENSG00000279088.1	RP11-574K11.24	TEC	0.782452274	0.706673356	0.012211455	0.048993053	0.014960633	1	25	24	33	15	15	22	18	10	22	20	35	26
ENSG00000272463.1	RP11-532F6.3	lincRNA	0.788635075	0.661792987	0.012519249	0.04989824	0.024392628	1	0	0	0	26	19	18	31	36	20	24	40	36
ENSG00000267473.1	AC005789.11	lincRNA	-0.840300282	0.037085376	0.012596431	0.050155609	0.011135255	0	2	4	1	18	27	23	12	19	16	11	14	9
ENSG00000279692.1	RP11-1055B8.1	TEC	-0.791215282	0.570608436	0.012852995	0.050985791	0.014613511	0	14	18	20	24	30	23	33	17	19	14	16	10
ENSG00000277778.1	PGM5P2	lincRNA	0.621885859	0.90016084	0.01287614	0.051014008	0.017008019	0	0	0	1	17	27	45	37	22	29	32	47	43
ENSG00000272768.1	RP4-673M15.1	antisense	0.911432804	-0.249334537	0.01292837	0.051131815	0.007260398	0	1	6	3	7	9	11	15	16	10	13	20	13
ENSG00000267317.2	CTB-25B13.12	antisense	-0.549277857	2.223869461	0.013050081	0.051497977	0.020882255	0	24	49	35	65	104	138	62	55	73	54	86	47
ENSG00000222032.1	AC112721.2	lincRNA	-0.761619951	0.512218216	0.013249908	0.05198996	0.019746182	0	2	1	0	22	34	26	37	34	25	5	24	15
ENSG00000226688.4	ENTPD1-AS1	antisense	0.592548868	2.600896056	0.013508332	0.052705021	0.023576077	0	190	202	193	55	42	69	42	27	38	80	79	65
ENSG00000255121.2	RP11-110I1.12	lincRNA	-0.877143647	0.912227226	0.014073048	0.054348608	0.017349106	0	47	75	58	17	16	33	9	15	15	8	11	13
ENSG00000271380.1	RP11-307C12.12	antisense	-1.06890639	0.089232184	0.014136142	0.054552547	0.0096539	0	18	33	36	12	15	13	9	8	6	5	8	4
ENSG00000259974.2	LINC00261	lincRNA	-0.357309517	4.881111507	0.014253448	0.054938616	0.013305995	0	0	0	0	473	842	693	566	448	445	354	523	521
ENSG00000253320.3	KB-1507C5.2	antisense	0.814319249	1.375846709	0.014405763	0.055378133	0.016793426	0	95	111	90	7	19	14	16	20	15	17	21	25
ENSG00000234160.1	RP11-613M10.6	antisense	-0.521693965	1.236734737	0.014573961	0.055876217	0.008444185	0	13	19	22	45	46	67	26	26	26	27	41	31
ENSG00000224870.4	RP4-758J18.2	processed_transcript	-0.460263073	3.493240315	0.014710779	0.056211143	0.01341772	0	293	520	492	89	103	136	95	96	79	69	91	54
ENSG00000272145.1	NFYC-AS1	antisense	0.644992715	1.165464955	0.014884931	0.056706966	0.013065143	0	37	32	44	14	23	35	30	31	26	28	44	29
ENSG00000270157.1	RP5-894A10.6	sense_intronic	-0.646841778	1.370854367	0.015217802	0.057719703	0.013386796	0	33	42	46	26	47	38	52	42	44	17	35	12
ENSG00000277449.1	CEBPB-AS1	antisense	-1.489463714	0.181861889	0.015381716	0.058215625	0.054698709	0	32	41	45	17	8	3	8	8	9	5	2	2
ENSG00000182310.10	SPACA6P	processed_transcript	-0.703328675	1.244888047	0.015468385	0.058446324	0.016149211	0	34	75	68	31	30	42	20	20	26	15	24	18
ENSG00000268364.1	SMC5-AS1	antisense	0.857740595	0.232162255	0.015514009	0.058549193	0.01344066	0	19	31	19	6	8	16	12	16	9	14	20	15
ENSG00000272821.1	CTA-384D8.36	antisense	-0.750480631	0.456717765	0.015850308	0.059592213	0.012270877	0	11	18	18	18	26	31	26	17	14	12	21	7
ENSG00000205913.4	SRRM2-AS1	antisense	-1.107461927	0.525925298	0.016669888	0.061797436	0.015718669	0	43	78	54	7	15	12	8	3	5	3	7	4
ENSG00000277151.1	RP11-380B4.3	lincRNA	-1.138209552	0.234724149	0.016682731	0.061801848	0.021276389	0	39	32	35	9	14	17	10	9	6	5	3	8
ENSG00000227398.3	KIF9-AS1	antisense	0.664643521	0.911125902	0.017591406	0.064506303	0.008554178	0	29	37	44	16	19	21	21	23	20	27	33	20
ENSG00000229180.4	GS1-124K5.11	lincRNA	-0.895160839	0.327155616	0.017765773	0.064966955	0.013174475	0	22	39	32	14	21	17	18	7	6	7	10	8
ENSG00000222033.1	LINC01124	lincRNA	-0.779755627	-0.259421704	0.018215471	0.066230885	0.009757336	0	0	1	1	18	23	20	9	10	9	6	17	9
ENSG00000224418.1	STK24-AS1	antisense	0.85222028	-0.028463198	0.018995865	0.068380817	0.030326763	0	9	5	6	9	8	18	12	10	15	22	16	18
ENSG00000215039.4	CD27-AS1	processed_transcript	-0.468515945	2.647674876	0.019015291	0.068435262	0.009253925	0	189	290	240	54	62	69	42	40	42	26	52	43
ENSG00000276390.1	RP1-197B17.5	sense_intronic	0.805736313	0.254220821	0.0192833	0.069196345	0.009231937	0	7	21	19	12	11	13	18	17	12	16	24	17
ENSG00000271976.1	RP11-884K10.7	antisense	-0.586070342	1.134748592	0.02050178	0.072329008	0.013280489	0	25	24	33	37	44	55	21	18	25	21	26	34
ENSG00000278978.1	RP11-164P12.5	TEC	-0.902992346	-0.106641432	0.020746211	0.072997118	0.013420366	0	9	22	10	15	18	17	9	10	7	6	12	6
ENSG00000271614.1	LINC00936	lincRNA	-0.669455203	1.336590597	0.020789252	0.073100063	0.010179422	0	65	69	70	23	25	37	30	32	31	11	21	16
ENSG00000226200.4	SGMS1-AS1	antisense	-0.847604891	1.436444285	0.021005172	0.073647707	0.016636762	0	115	117	123	16	18	22	12	17	8	5	14	9
ENSG00000271991.1	RP11-79O8.1	lincRNA	0.944337982	-0.094753679	0.02119881	0.074212159	0.018648105	0	1	4	3	10	7	10	23	20	15	19	18	10
ENSG00000226465.1	RP13-401N8.1	antisense	1.955665146	-0.414448802	0.021519649	0.074988861	0.012224819	0	21	33	29	1	1	2	1	2	6	4	8	3
ENSG00000203804.4	ADAMTSL4-AS1	processed_transcript	0.568037446	1.227003736	0.021531516	0.075000509	0.011471671	0	28	33	30	15	26	39	44	31	36	33	44	29
ENSG00000278376.1	RP11-158I9.8	lincRNA	-1.224130392	-0.129082917	0.022266792	0.076832636	0.01502238	0	20	25	21	11	11	7	14	7	12	5	4	2
ENSG00000279117.1	CTD-2562J17.6	TEC	-0.512347107	3.452359858	0.022582543	0.077672038	0.021729814	0	364	599	419	81	121	71	92	66	80	49	62	62
ENSG00000279164.1	RP4-737E23.5	TEC	0.934193	-0.14720581	0.023012604	0.07877658	0.013890003	0	0	0	0	7	6	10	25	29	17	10	19	11
ENSG00000264112.1	RP11-159D12.2	lincRNA	-0.511355746	3.523330278	0.023218728	0.079311545	0.029039618	0	275	253	179	117	236	231	140	117	121	90	146	127
ENSG00000257839.1	RP11-290L1.2	antisense	0.775753485	0.038731168	0.023461755	0.080004282	0.012536032	0	6	5	1	7	14	14	16	22	17	17	23	14
ENSG00000206567.7	AC022007.5	lincRNA	-1.678940365	-0.491432688	0.023741315	0.08068092	0.023543453	0	15	30	31	6	6	3	1	6	2	0	2	2
ENSG00000231312.4	AC007246.3	antisense	0.377004963	2.509822341	0.023849637	0.080947931	0.008041425	0	43	58	37	58	84	96	109	104	92	77	110	90
ENSG00000258297.1	RP11-658F2.8	antisense	-0.961836536	1.747667582	0.024295295	0.082125015	0.015965196	0	161	174	175	10	12	22	11	11	11	5	5	10
ENSG00000261379.1	RP11-395N3.1	sense_intronic	-0.879463921	1.01286211	0.024376452	0.082294445	0.028236303	0	57	66	61	15	21	36	14	17	19	14	5	15
ENSG00000254615.2	RP11-395G23.3	lincRNA	0.682215352	0.623181597	0.024752663	0.083246591	0.025746788	0	2	2	3	13	19	36	31	18	23	19	42	37
ENSG00000163364.7	LINC01116	lincRNA	0.361493158	3.735018399	0.025121602	0.08425586	0.014553	0	41	68	43	183	205	325	185	169	186	223	334	263
ENSG00000248890.1	HHIP-AS1	antisense	0.359709551	2.536469392	0.025146583	0.084304106	0.008923349	0	0	1	2	74	119	107	115	106	88	105	131	108
ENSG00000234741.5	GAS5	processed_transcript	0.203287841	7.242105599	0.025610106	0.085517414	0.005410425	0	3066	4461	3838	1422	1873	2121	1861	1711	1613	1569	2244	1781
ENSG00000251169.2	AC005355.2	lincRNA	1.088342075	-0.007910346	0.025707401	0.085732646	0.028650635	0	13	33	29	7	5	6	13	8	5	13	16	6
ENSG00000269609.3	RPARP-AS1	processed_transcript	0.489739262	2.976958593	0.025987172	0.086466309	0.010921842	0	282	401	386	39	36	46	61	39	36	51	59	43
ENSG00000228412.4	RP4-625H18.2	lincRNA	1.346388265	-0.358305075	0.026274393	0.087239537	0.035304802	0	15	28	33	3	4	2	2	6	2	5	4	12
ENSG00000258738.1	RP11-73E17.2	antisense	-0.532814978	1.840116466	0.026296137	0.087289628	0.008853629	0	97	128	109	33	47	42	32	33	31	16	32	28
ENSG00000248323.3	LUCAT1	lincRNA	0.570376768	0.897575522	0.026740943	0.088474764	0.006030302	0	0	0	4	20	21	27	46	45	44	26	36	29
ENSG00000280128.1	XXbac-BPG283O16.9	TEC	-0.498817527	2.381883304	0.026882962	0.088794997	0.020865805	0	112	109	149	64	90	101	48	37	43	29	66	68
ENSG00000182648.9	LINC01006	lincRNA	-0.346296585	3.701552443	0.027428914	0.090188354	0.009437679	0	321	484	498	132	143	155	125	119	119	91	123	92
ENSG00000258232.2	RP11-161H23.5	antisense	-0.741151105	1.286357863	0.027839639	0.09129359	0.049561148	0	39	15	33	33	48	49	51	39	27	17	38	16
ENSG00000250786.1	SNHG18	lincRNA	-0.968683605	0.330341834	0.028928674	0.094026554	0.055143976	0	34	41	26	20	24	9	9	3	10	5	12	8
ENSG00000213904.6	LIPE-AS1	antisense	-0.937807453	0.471819072	0.029330671	0.095008206	0.048321008	0	14	50	20	12	22	17	28	17	20	5	13	6
ENSG00000223482.5	NUTM2A-AS1	antisense	0.334328779	3.068567688	0.031123147	0.099318392	0.008705339	0	106	147	133	102	112	138	108	108	94	118	171	112
ENSG00000260400.1	RP11-119F7.5	sense_overlapping	-1.268588023	-0.240149458	0.031289233	0.099748144	0.020419359	0	31	30	26	5	11	6	4	2	5	2	3	3
ENSG00000240875.3	LINC00886	lincRNA	-0.978120709	0.847765151	0.031366231	0.099953556	0.02066221	0	69	78	68	10	18	14	5	15	8	3	7	9
ENSG00000273038.2	RP11-479G22.8	lincRNA	-0.590717512	0.899894883	0.032268257	0.102264162	0.015069224	0	13	15	27	26	53	39	26	19	17	20	27	23
ENSG00000228989.1	AC133528.2	antisense	-1.051212982	0.299210422	0.032518062	0.102849484	0.027396431	0	33	64	38	12	15	10	3	1	7	4	7	5
ENSG00000273081.1	RP4-813F11.4	lincRNA	-0.874830153	0.291135883	0.032837783	0.103584847	0.024366653	0	27	31	18	10	23	23	10	10	15	7	9	11
ENSG00000271646.1	RP11-326I11.3	lincRNA	0.760115621	0.40779184	0.033517709	0.105194296	0.019351245	0	22	25	32	6	18	10	17	14	16	9	20	23
ENSG00000279133.1	RP11-342K2.1	TEC	0.513617588	2.339406334	0.033789093	0.105726306	0.019531322	0	171	147	178	39	38	53	42	32	31	40	66	62
ENSG00000267080.3	ASB16-AS1	antisense	-0.701651911	0.947587016	0.033939587	0.106051211	0.013138853	0	46	67	70	21	23	25	8	13	14	16	15	7
ENSG00000260317.1	RP11-48B3.4	lincRNA	1.251035099	0.11773139	0.033936981	0.106051211	0.047934958	0	52	31	39	2	4	5	5	4	5	7	11	6
ENSG00000257621.5	FLJ31306	antisense	-0.341316421	4.481764409	0.033961914	0.106094313	0.013802941	0	668	700	630	210	301	336	229	198	222	150	229	219
ENSG00000260025.1	RP11-490M8.1	lincRNA	0.639383179	0.706470613	0.034277415	0.106750429	0.015365378	0	12	17	12	24	14	23	27	23	23	20	41	26
ENSG00000267010.1	RP11-108P20.1	lincRNA	-0.626851268	1.271485644	0.034316748	0.106839016	0.036560562	0	16	13	20	54	44	57	20	40	40	23	38	31
ENSG00000272870.1	RP11-798M19.6	antisense	0.581505292	1.350775393	0.034508812	0.107261126	0.02906545	0	7	4	5	29	54	28	64	36	39	37	56	57
ENSG00000177410.10	ZFAS1	antisense	0.282350878	6.401281193	0.036509542	0.111992156	0.011746684	0	2845	3567	2704	528	903	757	872	778	660	611	944	831
ENSG00000259488.2	RP11-154J22.1	antisense	0.686185045	0.541305303	0.036610667	0.112248002	0.025223254	0	10	16	24	7	15	26	21	26	19	21	32	16
ENSG00000184441.4	AP001062.7	antisense	-0.796800879	0.693273836	0.036848269	0.112857134	0.035668363	0	22	56	54	14	33	21	8	12	13	11	17	7
ENSG00000267013.3	CTD-2171N6.1	lincRNA	-0.769210476	0.04650523	0.037896565	0.11524699	0.016204525	0	0	0	0	14	28	19	30	19	15	9	13	10
ENSG00000223960.4	AC009948.5	antisense	-0.469929249	1.439667169	0.037959228	0.115349622	0.016860193	0	11	9	11	42	64	73	53	37	32	28	61	28
ENSG00000280123.1	RP11-267M23.1	TEC	0.406961342	3.302375842	0.038300995	0.116099663	0.018519399	0	231	209	195	83	103	141	137	123	119	91	163	137
ENSG00000260077.1	RP11-254F7.2	lincRNA	-0.813097451	0.160751899	0.038546469	0.116621576	0.050482316	0	1	7	10	21	19	22	27	14	19	3	22	8
ENSG00000270959.1	LPP-AS2	antisense	-0.510998628	1.335048136	0.039055578	0.117776666	0.009932788	0	43	57	56	30	40	46	20	33	28	19	28	26
ENSG00000272606.1	RP11-554J4.1	antisense	0.961099236	0.100921604	0.039134308	0.117860752	0.014678022	0	31	35	29	5	5	7	11	11	4	9	9	12
ENSG00000273132.1	RP11-350J20.12	antisense	-0.603795866	2.421886547	0.039544206	0.118835533	0.049954194	0	0	0	2	92	141	112	137	113	83	58	122	31
ENSG00000224023.8	FLJ37035	lincRNA	-0.70632138	0.770318123	0.039662938	0.119026218	0.014222387	0	31	46	35	21	30	20	15	23	20	13	13	13
ENSG00000272201.1	U47924.30	lincRNA	-0.383559032	2.526503373	0.039812639	0.119237997	0.011056368	0	85	126	107	79	88	124	87	58	49	57	78	65
ENSG00000256806.2	C17orf100	lincRNA	0.948397438	0.230795001	0.039823328	0.119237997	0.03195806	0	42	34	28	3	11	6	11	8	8	8	15	12
ENSG00000225138.5	CTD-2228K2.7	processed_transcript	-0.891676495	1.426088286	0.039798709	0.119237997	0.036519542	0	64	145	146	15	20	22	11	13	14	15	8	4
ENSG00000261087.1	KB-1460A1.5	lincRNA	-1.205997529	-0.443136601	0.040265107	0.120040868	0.010589072	0	18	30	21	6	8	7	3	5	2	1	4	3
ENSG00000272335.1	RP11-53O19.3	lincRNA	-0.427290836	2.477337648	0.040300871	0.120102484	0.013886907	0	107	121	152	65	79	102	64	69	53	44	53	66
ENSG00000278133.1	RP11-196G11.5	sense_intronic	-0.704714797	1.069310385	0.04091338	0.121518162	0.008337277	0	71	88	86	17	17	28	8	7	4	11	12	11
ENSG00000273783.1	CTD-2506P8.6	antisense	0.723675539	1.037276478	0.04108421	0.121934503	0.017144738	0	59	97	77	4	12	16	19	8	12	16	13	18
ENSG00000260942.1	CAPN10-AS1	antisense	0.59314095	1.134785988	0.041276589	0.122332746	0.011305094	0	43	56	53	12	20	24	22	29	33	22	33	21
ENSG00000232803.1	SLCO4A1-AS1	antisense	-0.352539283	3.12539115	0.041313356	0.122363517	0.013352441	0	0	2	0	114	210	176	240	195	158	104	140	105
ENSG00000271430.1	RP3-368A4.5	sense_intronic	-0.426496462	2.748579736	0.041800959	0.123260015	0.008889865	0	238	273	287	48	60	66	54	48	43	35	41	40
ENSG00000234171.2	RNASEH1-AS1	antisense	0.425110633	2.735498937	0.042266796	0.124354102	0.018835184	0	97	144	83	79	87	93	107	71	71	79	146	94
ENSG00000250320.3	CTD-2269F5.1	antisense	-0.596495104	0.665803927	0.042476625	0.124763813	0.016814585	0	1	1	1	19	33	43	45	30	24	12	22	22
ENSG00000254837.2	AP001372.2	lincRNA	-0.570402167	1.650165926	0.04266058	0.12518254	0.025248585	0	76	75	76	42	38	56	43	20	30	22	25	35
ENSG00000246174.5	KCTD21-AS1	antisense	-0.604694049	1.171647775	0.042877053	0.125545969	0.009850175	0	71	87	73	18	25	28	16	13	13	7	20	15
ENSG00000196810.4	CTBP1-AS2	antisense	-0.343062042	3.386786359	0.043100593	0.126084488	0.012824493	0	183	275	307	134	163	164	121	89	108	98	147	85
ENSG00000230439.2	RP11-488P3.1	sense_intronic	0.565451175	0.814887132	0.044576279	0.129496655	0.014091778	0	0	2	1	14	27	26	42	47	33	29	39	21
ENSG00000275180.1	RP11-631N16.4	lincRNA	0.55157701	1.120803934	0.045140546	0.130706353	0.018385894	0	17	15	23	24	22	34	47	45	23	27	43	36
ENSG00000257815.3	RP11-611E13.2	antisense	0.478578786	1.429206225	0.046834471	0.134509615	0.017776471	0	16	29	28	29	38	52	32	28	46	43	65	41
ENSG00000235423.6	RP11-282O18.3	antisense	-0.606613706	1.11648311	0.047044245	0.134941586	0.016245369	0	43	64	62	23	37	27	29	11	19	19	17	15
ENSG00000273723.1	RP11-93H24.3	lincRNA	0.724594757	0.102785283	0.047380135	0.135758207	0.014428283	0	7	12	14	9	9	13	18	17	20	14	12	20
ENSG00000270170.1	NCBP2-AS2	lincRNA	-0.307755125	3.950870827	0.047446659	0.135875411	0.009465171	0	403	699	583	124	159	173	154	141	135	92	146	95
ENSG00000251129.1	RP11-734I18.1	lincRNA	0.499446247	1.539235478	0.047554831	0.136087527	0.012888725	0	61	94	88	17	40	22	33	23	23	30	36	34
ENSG00000223546.4	LINC00630	lincRNA	0.35522273	2.664400519	0.047786031	0.136625973	0.010295539	0	113	125	132	56	98	74	90	83	68	74	105	83
ENSG00000269051.3	CTD-2245F17.3	lincRNA	-0.900615986	0.091528611	0.048007354	0.137086326	0.012343579	0	28	30	34	10	12	18	4	4	8	8	5	6
ENSG00000267169.1	CTB-55O6.12	antisense	-0.807506287	-0.200126969	0.049357913	0.139985965	0.022383997	0	1	10	8	10	21	20	9	15	10	4	11	11
ENSG00000270673.1	YTHDF3-AS1	lincRNA	1.066388863	0.053575999	0.049514489	0.140232296	0.014368527	0	28	48	31	3	4	5	6	10	5	6	10	7
ENSG00000232725.1	U52111.14	antisense	-0.689331697	0.216422833	0.049819106	0.140819292	0.036870593	0	1	0	1	27	23	35	16	8	21	19	16	12
ENSG00000225032.3	RP11-228B15.4	antisense	-0.762379516	0.002451087	0.049847836	0.140850455	0.024163645	0	12	11	15	17	24	16	6	13	9	13	10	7
ENSG00000272579.1	RP11-101E13.5	antisense	-0.53318256	1.136958943	0.050160456	0.141383799	0.015439426	0	40	32	43	29	32	49	29	19	25	18	25	25
ENSG00000204623.6	ZNRD1-AS1	antisense	0.496265736	1.915257328	0.050225614	0.141458243	0.020076721	0	96	98	126	25	35	45	28	47	25	40	49	43
ENSG00000272960.1	RP11-339B21.15	lincRNA	-0.938098929	0.352197526	0.050741022	0.142463456	0.033516388	0	21	64	47	8	16	17	5	4	7	5	9	5
ENSG00000266930.2	CTD-2085J24.4	lincRNA	-0.648971692	0.139491931	0.051198148	0.143493701	0.011736097	0	6	15	6	19	23	21	13	15	16	13	13	10
ENSG00000221949.4	LINC01465	lincRNA	0.6656943	0.462634794	0.051263459	0.143651444	0.022154449	0	9	14	27	12	10	20	21	25	21	20	25	15
ENSG00000179859.7	AC025335.1	antisense	-0.387915386	1.564510736	0.052755771	0.146542784	0.008066727	0	23	27	35	47	57	73	39	37	35	30	56	36
ENSG00000272182.1	RP11-802O23.3	antisense	-0.764087004	0.181858267	0.053399426	0.147840311	0.039644128	0	3	0	2	18	30	12	21	32	24	8	13	11
ENSG00000261423.1	RP11-1007O24.3	lincRNA	0.646869469	0.554290074	0.053669904	0.148331048	0.013287266	0	22	28	32	10	13	18	20	23	13	18	28	12
ENSG00000257086.1	RP11-783K16.13	lincRNA	-0.800884336	0.065332065	0.053920842	0.148693411	0.026077004	0	18	27	21	7	16	20	12	16	4	4	12	6
ENSG00000233384.1	RP11-100E13.1	antisense	-0.645347335	0.313802587	0.053943749	0.148722926	0.014246304	0	2	0	0	19	27	22	37	29	18	10	14	15
ENSG00000266208.1	CTD-2267D19.3	antisense	-0.47029397	3.303915771	0.055269376	0.151495869	0.028885502	0	196	473	389	83	105	132	108	80	71	77	84	44
ENSG00000233016.4	SNHG7	antisense	0.292564153	5.248934994	0.055801174	0.152506846	0.014645179	0	638	1274	934	308	507	520	520	420	362	430	642	390
