Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2
ENSG00000185567.6	AHNAK2	protein_coding	-0.622445873	7.261361326	4.11E-08	3.89E-06	0.00879764	-1	464	676	689	2840	3353	3876	1968	1805	2081	2020	3480	2390
ENSG00000119139.14	TJP2	protein_coding	-0.537119675	7.013315057	4.54E-08	4.25E-06	0.006368993	-1	1652	2193	2223	1993	2330	2869	1630	1351	1468	1367	2047	1596
ENSG00000167978.14	SRRM2	protein_coding	-0.69799399	5.937625839	4.69E-08	4.36E-06	0.009880852	-1	1857	2070	2387	682	734	875	458	373	443	459	681	529
ENSG00000197061.4	HIST1H4C	protein_coding	0.629066883	9.062700569	4.78E-08	4.40E-06	0.009367536	1	2753	4901	3829	6330	7533	8000	11741	10246	8703	7345	11056	7116
ENSG00000061936.7	SFSWAP	protein_coding	-0.584300252	5.703973648	4.76E-08	4.40E-06	0.006746179	-1	689	948	936	721	1002	1065	569	535	554	609	811	735
ENSG00000163898.7	LIPH	protein_coding	0.983792681	3.066138694	5.09E-08	4.65E-06	0.012643735	1	127	149	152	60	86	70	129	113	141	105	187	127
ENSG00000178665.12	ZNF713	protein_coding	-1.538052015	1.848442241	5.21E-08	4.74E-06	0.018485244	-1	117	128	118	35	65	58	10	20	18	21	21	24
ENSG00000047410.11	TPR	protein_coding	-0.840709103	8.355878842	5.67E-08	5.13E-06	0.016794792	-1	3796	3843	4072	4852	6803	8210	3125	2872	3755	3900	5501	5885
ENSG00000031003.8	FAM13B	protein_coding	-0.744959191	5.794079116	5.90E-08	5.27E-06	0.012230348	-1	928	1048	977	1002	1024	1380	626	606	596	427	596	604
ENSG00000275023.2	MLLT6	protein_coding	-0.692757267	5.306109142	5.89E-08	5.27E-06	0.010044082	-1	439	688	642	666	970	940	507	462	456	343	555	312
ENSG00000219481.8	NBPF1	protein_coding	-0.689759359	5.597121529	5.99E-08	5.32E-06	0.009468799	-1	1371	1747	1717	555	608	817	367	343	387	334	451	399
ENSG00000119397.14	CNTRL	protein_coding	-0.859854506	5.160761774	6.38E-08	5.61E-06	0.016120625	-1	351	332	418	583	839	1022	412	369	409	413	470	537
ENSG00000100813.12	ACIN1	protein_coding	-0.566132567	7.190241824	6.39E-08	5.61E-06	0.007303751	-1	2149	2884	2730	1832	2627	3143	1580	1382	1578	1659	2423	1956
ENSG00000148926.7	ADM	protein_coding	-0.7449258	4.156243698	6.77E-08	5.89E-06	0.009591272	-1	21	30	21	296	368	401	211	165	195	339	463	432
ENSG00000144746.6	ARL6IP5	protein_coding	0.555966473	7.071589189	7.85E-08	6.72E-06	0.007200725	1	945	1210	1063	1364	2126	2010	2785	2334	2124	1825	2503	2308
ENSG00000096696.11	DSP	protein_coding	-0.667252758	7.850464285	7.86E-08	6.72E-06	0.010076898	-1	11074	12449	14070	1188	1629	1569	827	743	897	709	1052	970
ENSG00000182253.12	SYNM	protein_coding	-0.825187053	5.079978785	7.98E-08	6.79E-06	0.015103571	-1	207	177	261	709	863	1008	421	403	474	329	485	398
ENSG00000150051.11	MKX	protein_coding	1.079552505	2.678300303	8.54E-08	7.23E-06	0.018658966	1	9	5	9	60	77	89	136	148	142	100	188	92
ENSG00000133026.10	MYH10	protein_coding	-0.79828037	5.971449644	9.00E-08	7.58E-06	0.014036848	-1	1841	2141	2525	665	707	995	400	369	445	423	700	657
ENSG00000168066.18	SF1	protein_coding	-0.518328161	6.198965672	9.58E-08	8.02E-06	0.005747519	-1	1089	1399	1477	984	1318	1525	892	767	731	773	1193	910
ENSG00000168672.3	FAM84B	protein_coding	1.018246442	6.897301295	9.86E-08	8.21E-06	0.023234521	1	5675	7936	7657	223	358	319	551	608	467	281	592	210
ENSG00000124491.13	F13A1	protein_coding	-0.770649217	4.340865088	9.98E-08	8.27E-06	0.011620475	-1	2	1	3	348	428	553	259	205	232	415	490	397
ENSG00000177508.11	IRX3	protein_coding	-0.974320982	3.711250677	1.03E-07	8.51E-06	0.009824559	-1	479	685	729	94	105	122	56	41	50	50	65	64
ENSG00000111266.6	DUSP16	protein_coding	0.590293586	5.817086584	1.11E-07	9.07E-06	0.006540127	1	1834	2331	2451	277	433	399	564	481	451	436	625	506
ENSG00000108557.15	RAI1	protein_coding	-0.938882862	4.646036217	1.17E-07	9.54E-06	0.017858844	-1	592	1009	1057	314	363	395	176	139	188	138	255	130
ENSG00000170004.14	CHD3	protein_coding	-0.632653127	7.280870846	1.19E-07	9.66E-06	0.009623598	-1	3247	4221	4967	1916	2441	2843	1371	1241	1517	1332	2080	1518
ENSG00000068400.11	GRIPAP1	protein_coding	-0.779765742	4.41419915	1.21E-07	9.81E-06	0.01100512	-1	461	692	655	251	337	389	178	148	181	179	289	167
ENSG00000065911.9	MTHFD2	protein_coding	0.79416663	7.568364443	1.25E-07	9.98E-06	0.015588873	1	5216	6647	5915	1277	1888	1972	2630	3067	2226	1200	2262	1107
ENSG00000109265.10	KIAA1211	protein_coding	-1.056774933	3.017300643	1.29E-07	1.02E-05	0.019848263	-1	53	61	63	158	238	166	85	62	96	101	162	127
ENSG00000128965.9	CHAC1	protein_coding	2.281185984	4.515072971	1.29E-07	1.02E-05	0.117501276	1	21	50	34	76	181	123	562	653	417	476	1050	125
ENSG00000130772.11	MED18	protein_coding	-0.829915374	3.835995438	1.37E-07	1.08E-05	0.011591979	-1	235	443	366	181	282	267	125	121	120	135	180	130
ENSG00000124181.12	PLCG1	protein_coding	-0.595240833	6.436121962	1.40E-07	1.10E-05	0.00817874	-1	1677	2503	2379	1083	1611	1494	864	788	824	752	1185	739
ENSG00000131459.10	GFPT2	protein_coding	0.529346966	5.644104593	1.49E-07	1.16E-05	0.006331513	1	58	80	81	752	1004	1070	1369	1150	1142	439	613	460
ENSG00000102870.5	ZNF629	protein_coding	-0.655248134	5.345198776	1.49E-07	1.16E-05	0.00857754	-1	1052	1459	1560	438	583	615	293	310	323	295	415	310
ENSG00000139437.15	TCHP	protein_coding	-0.835233402	4.315723312	1.57E-07	1.21E-05	0.014034815	-1	281	333	353	332	319	469	173	195	194	224	328	283
ENSG00000130816.12	DNMT1	protein_coding	-0.542159503	7.757117173	1.60E-07	1.23E-05	0.007346119	-1	2052	2824	2879	3321	3970	5214	2716	2343	2598	2630	3975	2956
ENSG00000169710.6	FASN	protein_coding	-0.929123304	9.059491661	1.65E-07	1.27E-05	0.0221153	-1	9053	20028	18253	6366	10241	9707	4605	3822	3887	4594	7346	3395
ENSG00000171603.14	CLSTN1	protein_coding	-0.566426139	6.881176856	1.76E-07	1.32E-05	0.007744276	-1	2023	2642	2938	1611	2080	2320	1191	1189	1238	1154	1680	1186
ENSG00000122862.4	SRGN	protein_coding	0.511900346	6.644874913	1.74E-07	1.32E-05	0.006321307	1	0	1	1	1397	1714	1801	2327	2074	1922	1353	1920	1679
ENSG00000185561.9	TLCD2	protein_coding	-1.252887642	2.018070072	1.74E-07	1.32E-05	0.011639406	-1	100	138	145	38	66	82	21	24	24	20	30	32
ENSG00000082641.13	NFE2L1	protein_coding	-0.501257977	7.603214997	1.81E-07	1.36E-05	0.006165048	-1	3882	5691	5591	2212	3145	3304	2014	1698	1755	1880	2741	1904
ENSG00000173898.9	SPTBN2	protein_coding	-0.810981691	5.491562268	1.88E-07	1.40E-05	0.012088611	-1	1705	3074	2687	241	286	333	145	146	148	142	220	122
ENSG00000160633.10	SAFB	protein_coding	-0.731225356	5.824441263	2.20E-07	1.63E-05	0.012831491	-1	706	779	944	836	1024	1262	567	511	597	657	978	1011
ENSG00000088836.10	SLC4A11	protein_coding	-0.850964915	3.036444738	2.25E-07	1.66E-05	0.013259726	-1	26	42	57	167	274	308	154	115	101	40	66	54
ENSG00000169174.10	PCSK9	protein_coding	-1.011869237	5.328567564	2.34E-07	1.72E-05	0.025817636	-1	0	3	1	856	1587	1394	645	527	517	379	610	245
ENSG00000113389.13	NPR3	protein_coding	0.884552219	3.448024645	2.45E-07	1.79E-05	0.013816831	1	49	53	55	89	104	143	210	150	195	235	274	247
ENSG00000079739.13	PGM1	protein_coding	0.517254157	6.984185682	2.56E-07	1.86E-05	0.006784654	1	55	66	76	1605	2193	2353	2965	2661	2275	1875	2619	1844
ENSG00000184678.9	HIST2H2BE	protein_coding	0.772606252	9.13589967	2.57E-07	1.86E-05	0.015872415	1	4367	7854	7183	5371	7550	7134	11282	10893	8669	8089	11865	5977
ENSG00000257923.7	CUX1	protein_coding	-0.572154472	6.327999331	2.62E-07	1.89E-05	0.007469888	-1	2399	2981	3350	727	1150	1080	630	550	591	513	772	611
ENSG00000134871.15	COL4A2	protein_coding	-0.740837175	6.906988171	2.70E-07	1.93E-05	0.014295077	-1	0	2	2	2390	3277	3321	1414	1620	1734	1712	2696	1575
ENSG00000138778.9	CENPE	protein_coding	-1.03055893	7.029637938	2.76E-07	1.96E-05	0.027769943	-1	1112	994	1244	2165	2539	3892	1207	1050	1444	1588	2187	2842
ENSG00000186166.6	CCDC84	protein_coding	-0.900078867	2.881501608	2.90E-07	2.03E-05	0.009662866	-1	165	174	197	99	123	151	66	59	54	63	80	76
ENSG00000127616.15	SMARCA4	protein_coding	-0.686955411	6.872142987	2.89E-07	2.03E-05	0.012028371	-1	2066	3199	3639	1495	1916	2143	970	947	1148	1136	1709	1159
ENSG00000116761.9	CTH	protein_coding	1.525476321	3.009509948	2.94E-07	2.05E-05	0.052560318	1	26	41	35	52	95	80	174	250	155	107	257	72
ENSG00000082497.9	SERTAD4	protein_coding	-0.761206833	4.871544991	2.94E-07	2.05E-05	0.013738484	-1	147	179	184	574	740	821	433	324	374	309	385	477
ENSG00000116701.12	NCF2	protein_coding	-0.993597594	2.007008266	3.02E-07	2.08E-05	0.013665903	-1	14	25	15	106	119	116	55	57	43	37	39	45
ENSG00000166741.5	NNMT	protein_coding	0.981134314	5.903067958	3.01E-07	2.08E-05	0.025122162	1	0	1	2	621	1375	799	1797	1698	1422	585	926	516
ENSG00000135069.11	PSAT1	protein_coding	0.699464195	6.738288356	3.09E-07	2.12E-05	0.012744125	1	165	196	201	1073	1444	1712	1948	2356	1792	1615	3132	1852
ENSG00000105939.10	ZC3HAV1	protein_coding	-0.517454088	6.908594007	3.17E-07	2.17E-05	0.006731883	-1	2137	2599	2534	1744	2051	2479	1499	1260	1190	1070	1544	1397
ENSG00000148840.8	PPRC1	protein_coding	-0.72423328	5.042234671	3.23E-07	2.19E-05	0.011923562	-1	472	761	786	447	569	731	348	287	308	372	523	319
ENSG00000183337.14	BCOR	protein_coding	-0.784760344	4.480240597	3.22E-07	2.19E-05	0.010152213	-1	774	849	999	165	230	243	124	115	93	177	238	223
ENSG00000205726.11	ITSN1	protein_coding	-0.610900461	5.151403555	3.30E-07	2.22E-05	0.008231679	-1	431	464	518	532	718	757	419	368	389	422	619	527
ENSG00000076356.6	PLXNA2	protein_coding	-0.680959217	4.895735886	3.42E-07	2.29E-05	0.010964344	-1	44	50	55	591	902	871	459	413	441	318	526	312
ENSG00000167258.11	CDK12	protein_coding	-0.548801735	6.568634565	3.46E-07	2.30E-05	0.007512737	-1	1125	1351	1541	1374	1600	1971	1103	949	983	1213	1728	1569
ENSG00000057704.8	TMCC3	protein_coding	0.556648854	4.876590112	3.56E-07	2.35E-05	0.006818715	1	16	24	23	377	546	565	718	651	589	355	530	421
ENSG00000198695.2	MT-ND6	protein_coding	-1.940290671	1.465216563	3.56E-07	2.35E-05	0.017288823	-1	124	129	125	24	27	27	4	5	9	2	6	6
ENSG00000087269.13	NOP14	protein_coding	-0.578005658	6.760604188	3.70E-07	2.42E-05	0.008586006	-1	1231	1502	1547	1621	1953	2598	1228	1165	1279	1239	1909	1583
ENSG00000107863.14	ARHGAP21	protein_coding	-0.588126808	7.081272781	3.67E-07	2.42E-05	0.009092138	-1	988	1103	1149	2254	2856	3332	1804	1522	1694	1656	2299	2314
ENSG00000013288.6	MAN2B2	protein_coding	-0.667059083	5.171094024	3.74E-07	2.44E-05	0.010504689	-1	313	579	566	607	791	898	447	417	427	362	543	362
ENSG00000096433.8	ITPR3	protein_coding	-0.717254114	6.913380035	3.84E-07	2.48E-05	0.013653025	-1	1533	2625	2881	2020	2451	2823	1348	1334	1291	934	1634	876
ENSG00000170145.4	SIK2	protein_coding	-0.630599765	5.184123081	3.84E-07	2.48E-05	0.009120082	-1	436	567	540	562	746	848	439	350	452	390	582	440
ENSG00000100664.8	EIF5	protein_coding	-0.571894057	8.597120273	3.96E-07	2.55E-05	0.008865932	-1	8796	10638	10486	4376	5836	6677	3844	3199	3130	3583	4967	5380
ENSG00000141027.18	NCOR1	protein_coding	-0.61715474	7.10452223	4.23E-07	2.72E-05	0.010047148	-1	2590	2650	3054	1848	2333	2722	1375	1236	1402	1398	2082	1866
ENSG00000162614.16	NEXN	protein_coding	-1.224223246	2.47713615	4.28E-07	2.73E-05	0.02876501	-1	1	2	2	107	131	192	57	46	60	66	119	145
ENSG00000085733.13	CTTN	protein_coding	-0.472632598	7.86927941	4.37E-07	2.78E-05	0.005923568	-1	4953	7373	6822	2807	3886	4412	2530	2304	2291	1707	2526	1802
ENSG00000132429.7	POPDC3	protein_coding	0.637506188	3.85338491	4.63E-07	2.93E-05	0.007714666	1	1	8	1	173	245	268	337	319	297	194	300	229
ENSG00000130508.8	PXDN	protein_coding	-0.527826302	7.693864882	5.15E-07	3.25E-05	0.007614455	-1	1609	2278	2195	3366	5173	4791	2771	2627	2822	2235	3365	2371
ENSG00000006432.13	MAP3K9	protein_coding	-0.592951266	5.163405501	5.20E-07	3.27E-05	0.007076419	-1	886	1286	1351	358	477	556	299	264	261	280	416	303
ENSG00000182578.11	CSF1R	protein_coding	1.314885547	0.676377767	5.39E-07	3.37E-05	0.018547555	1	1	1	0	12	21	32	50	47	47	8	25	10
ENSG00000198429.7	ZNF69	protein_coding	-0.79957234	2.69343167	5.42E-07	3.37E-05	0.010362057	-1	1	0	3	162	174	218	100	86	100	64	93	75
ENSG00000157514.14	TSC22D3	protein_coding	1.020915569	5.744602799	5.42E-07	3.37E-05	0.027532197	1	1282	2154	1568	290	542	402	765	796	667	401	817	313
ENSG00000143067.4	ZNF697	protein_coding	0.64802451	4.231446306	5.68E-07	3.52E-05	0.008404936	1	100	138	128	204	277	254	382	348	308	248	437	326
ENSG00000184270.4	HIST2H2AB	protein_coding	0.859217671	7.322223886	5.95E-07	3.67E-05	0.020496127	1	2498	5254	4287	1236	1794	1596	2891	2642	2046	1441	2490	1140
ENSG00000186469.6	GNG2	protein_coding	0.655440524	4.021793487	5.98E-07	3.68E-05	0.009106511	1	1	1	1	210	307	286	419	386	331	215	265	233
ENSG00000168386.16	FILIP1L	protein_coding	-0.905189379	3.309932088	6.05E-07	3.70E-05	0.015875803	-1	111	114	126	141	226	261	103	84	109	129	146	157
ENSG00000108448.18	TRIM16L	protein_coding	0.675870144	4.705091209	6.14E-07	3.73E-05	0.010021505	1	395	720	654	241	296	311	466	402	356	245	351	240
ENSG00000184992.10	BRI3BP	protein_coding	-0.57908177	6.85584121	6.23E-07	3.77E-05	0.008700926	-1	3481	4407	4520	1136	1284	1737	920	714	857	786	1211	1035
ENSG00000125447.14	GGA3	protein_coding	-0.668865638	4.331194075	6.65E-07	4.01E-05	0.008649682	-1	372	539	528	244	356	378	204	186	160	208	282	184
ENSG00000132763.12	MMACHC	protein_coding	-0.810028869	3.700624894	6.78E-07	4.07E-05	0.012587237	-1	180	278	270	215	215	258	120	101	133	136	212	173
ENSG00000065000.13	AP3D1	protein_coding	-0.628411123	7.165549565	6.81E-07	4.07E-05	0.010949485	-1	1364	2493	2483	2213	2953	3232	1695	1498	1654	1641	2501	1563
ENSG00000144749.11	LRIG1	protein_coding	-0.630088797	4.512523825	6.84E-07	4.08E-05	0.008083687	-1	524	714	696	310	452	452	241	228	231	98	163	101
ENSG00000151929.7	BAG3	protein_coding	-0.541908135	6.441705754	7.21E-07	4.28E-05	0.007761799	-1	1138	1689	1920	1254	1905	1826	1071	1010	972	788	1089	856
ENSG00000173812.8	EIF1	protein_coding	0.490294942	6.87186687	7.72E-07	4.56E-05	0.006469734	1	1256	1754	1639	1260	1621	1757	2094	2039	1719	1339	2246	1503
ENSG00000196199.11	MPHOSPH8	protein_coding	-0.811785482	4.825466728	7.92E-07	4.67E-05	0.016133838	-1	631	633	653	363	568	578	238	249	272	225	336	349
ENSG00000065534.16	MYLK	protein_coding	-0.505703047	6.653238516	8.34E-07	4.90E-05	0.007025139	-1	67	71	83	1879	2732	3043	1689	1486	1609	1120	1634	1266
ENSG00000197329.9	PELI1	protein_coding	0.674242999	3.8493456	8.51E-07	4.96E-05	0.009020551	1	120	146	130	140	209	218	280	252	274	197	257	211
ENSG00000173480.8	ZNF417	protein_coding	-0.769314992	3.455793274	8.47E-07	4.96E-05	0.009877957	-1	201	265	275	160	190	237	109	85	114	85	129	108
ENSG00000099290.13	FAM21A	protein_coding	-0.619378601	4.912052463	8.64E-07	5.02E-05	0.008987216	-1	459	509	542	446	635	664	360	303	350	289	402	343
ENSG00000274641.1	HIST1H2BO	protein_coding	0.833267535	8.671011251	9.11E-07	5.25E-05	0.020287253	1	1592	3608	3050	4250	5489	5804	9473	8446	7069	6070	8926	4416
ENSG00000130254.9	SAFB2	protein_coding	-0.666278575	5.05250654	9.26E-07	5.31E-05	0.010762925	-1	472	533	624	417	591	739	358	285	333	420	554	508
ENSG00000146197.8	SCUBE3	protein_coding	-1.377814828	0.805893011	9.37E-07	5.35E-05	0.009027295	-1	13	17	23	27	41	49	12	16	12	16	33	26
ENSG00000187498.12	COL4A1	protein_coding	-0.609021943	5.516829929	9.47E-07	5.38E-05	0.009908509	-1	0	0	2	971	1293	1399	701	662	774	466	750	553
ENSG00000198466.10	ZNF587	protein_coding	-0.67866346	4.642102758	9.78E-07	5.52E-05	0.010549314	-1	404	539	505	351	487	532	256	226	279	237	309	312
ENSG00000119004.12	CYP20A1	protein_coding	-0.632573709	5.536781019	9.91E-07	5.55E-05	0.010421228	-1	715	750	704	721	931	1025	543	485	517	517	644	562
ENSG00000140829.9	DHX38	protein_coding	-0.60887926	5.678984049	9.90E-07	5.55E-05	0.009101851	-1	1229	1864	1868	538	684	872	412	390	418	400	585	391
ENSG00000141682.11	PMAIP1	protein_coding	0.525061243	6.331344085	1.01E-06	5.66E-05	0.007456742	1	114	116	127	871	1245	1179	1487	1475	1287	1341	2154	1721
ENSG00000173614.11	NMNAT1	protein_coding	-0.800445964	3.626520057	1.02E-06	5.67E-05	0.010821254	-1	301	408	372	126	221	203	93	84	103	98	144	103
ENSG00000215252.9	GOLGA8B	protein_coding	-1.62429832	1.214692639	1.03E-06	5.70E-05	0.045400209	-1	15	30	7	36	68	97	25	13	19	20	28	28
ENSG00000124228.12	DDX27	protein_coding	-0.486983313	6.739862945	1.05E-06	5.81E-05	0.006287085	-1	2425	3078	3106	1165	1658	1848	1058	923	984	988	1309	1119
ENSG00000075151.17	EIF4G3	protein_coding	-0.591938052	6.166281219	1.10E-06	6.04E-05	0.0094342	-1	1361	1474	1557	911	1259	1504	757	675	731	718	969	924
ENSG00000276234.2	TADA2A	protein_coding	-0.664114971	4.746073969	1.18E-06	6.44E-05	0.010760373	-1	269	336	273	400	574	659	312	291	311	370	451	369
ENSG00000165474.5	GJB2	protein_coding	0.646649653	4.34259477	1.23E-06	6.69E-05	0.010390188	1	8	11	14	278	385	423	515	555	447	186	311	202
ENSG00000171503.9	ETFDH	protein_coding	0.550438022	4.815375717	1.27E-06	6.90E-05	0.006811462	1	282	356	330	279	385	410	514	469	426	363	530	462
ENSG00000160062.12	ZBTB8A	protein_coding	-1.005279926	2.752192712	1.28E-06	6.91E-05	0.017966812	-1	126	145	170	86	163	134	58	44	67	58	67	70
ENSG00000197608.9	ZNF841	protein_coding	-0.647425393	4.211263092	1.31E-06	7.05E-05	0.008727634	-1	306	432	378	257	392	366	220	165	195	174	230	185
ENSG00000183778.15	B3GALT5	protein_coding	-0.928014914	1.990819954	1.36E-06	7.31E-05	0.011490492	-1	30	58	53	89	92	124	50	52	42	23	31	33
ENSG00000142751.12	GPN2	protein_coding	-0.795544386	4.524500051	1.37E-06	7.34E-05	0.015488815	-1	361	683	569	284	432	468	224	173	209	228	361	196
ENSG00000143850.10	PLEKHA6	protein_coding	-0.762517392	4.843056818	1.38E-06	7.39E-05	0.01359802	-1	790	1199	1276	277	310	463	190	176	185	174	292	169
ENSG00000123131.10	PRDX4	protein_coding	0.469302625	6.896972553	1.39E-06	7.41E-05	0.006079451	1	2017	3075	2626	1017	1406	1458	1851	1564	1414	1323	2134	1489
ENSG00000125351.8	UPF3B	protein_coding	-1.023444602	2.670091596	1.44E-06	7.62E-05	0.017509157	-1	149	137	156	85	117	130	58	34	54	55	71	74
ENSG00000198855.4	FICD	protein_coding	-0.723456286	3.893835328	1.48E-06	7.83E-05	0.011610289	-1	185	262	322	235	375	338	196	161	157	125	150	122
ENSG00000188820.10	FAM26F	protein_coding	1.237510713	1.497084203	1.50E-06	7.88E-05	0.020167187	1	10	12	10	17	31	31	60	69	38	55	83	47
ENSG00000168092.11	PAFAH1B2	protein_coding	0.42956919	9.142298126	1.51E-06	7.93E-05	0.005609276	1	2881	3742	3366	6503	8327	9305	11039	9363	8826	8458	11744	10291
ENSG00000173451.4	THAP2	protein_coding	0.994701283	2.983247424	1.54E-06	8.02E-05	0.020737817	1	128	132	108	47	105	83	143	126	145	81	145	116
ENSG00000180596.7	HIST1H2BC	protein_coding	0.718633017	8.754338778	1.56E-06	8.13E-05	0.015802599	1	2572	5146	4345	4556	6068	6288	9549	8740	6816	5793	8840	4608
ENSG00000214944.7	ARHGEF28	protein_coding	-0.471209998	7.167225953	1.60E-06	8.25E-05	0.006461041	-1	193	251	208	2119	3014	3451	2068	1761	1691	2496	3390	3003
ENSG00000204469.10	PRRC2A	protein_coding	-0.639609513	7.464987395	1.61E-06	8.29E-05	0.012259837	-1	2076	3365	3893	2553	3322	3607	1800	1744	1883	2099	3161	1940
ENSG00000170037.11	CNTROB	protein_coding	-0.598609171	5.50136332	1.63E-06	8.39E-05	0.009703293	-1	372	603	672	697	1001	1115	592	548	514	531	738	503
ENSG00000006747.12	SCIN	protein_coding	-1.4030327	3.334878636	1.65E-06	8.45E-05	0.030232699	-1	478	591	548	32	102	56	21	17	25	19	41	32
ENSG00000073350.11	LLGL2	protein_coding	-1.210945274	6.463249043	1.74E-06	8.88E-05	0.03617617	-1	3346	8596	6611	117	269	218	89	72	69	43	78	22
ENSG00000139116.15	KIF21A	protein_coding	-0.6818426	5.504816175	1.79E-06	9.09E-05	0.012240033	-1	1177	1299	1291	423	630	799	363	316	340	434	631	631
ENSG00000205903.4	ZNF316	protein_coding	-0.87904927	4.416799117	1.86E-06	9.43E-05	0.01950547	-1	396	747	730	265	332	378	183	153	141	208	289	139
ENSG00000151276.21	MAGI1	protein_coding	-0.542879509	5.789736386	1.89E-06	9.54E-05	0.008114718	-1	520	590	659	847	1220	1300	766	631	666	611	879	836
ENSG00000270276.2	HIST2H4B	protein_coding	0.924818776	2.055743959	1.98E-06	9.91E-05	0.00927375	1	51	83	74	44	50	42	80	78	75	36	58	38
ENSG00000110619.14	CARS	protein_coding	0.594072807	7.190997163	1.98E-06	9.91E-05	0.010772115	1	508	699	617	1609	2582	2372	3051	3292	2487	1967	3153	1874
ENSG00000165494.8	PCF11	protein_coding	-0.537445445	6.160385725	1.97E-06	9.91E-05	0.007670943	-1	2242	2587	2637	703	931	1055	586	537	532	448	658	616
ENSG00000101191.14	DIDO1	protein_coding	-0.457462478	7.288892409	2.01E-06	0.000100093	0.006069499	-1	3638	4969	5155	1781	2124	2666	1616	1329	1350	1277	1792	1445
ENSG00000108312.12	UBTF	protein_coding	-0.48525893	6.410197768	2.02E-06	0.000100584	0.006497012	-1	1686	2286	2329	1063	1354	1526	913	748	861	743	1081	926
ENSG00000130382.8	MLLT1	protein_coding	-0.666159864	4.944938179	2.04E-06	0.000101289	0.011870898	-1	257	436	443	539	627	706	361	341	358	361	574	344
ENSG00000172534.11	HCFC1	protein_coding	-0.681724925	6.321652069	2.07E-06	0.000102376	0.013708935	-1	1205	2118	2475	1119	1378	1568	811	735	728	757	1105	668
ENSG00000078401.6	EDN1	protein_coding	-0.672485061	4.574892907	2.17E-06	0.000106457	0.010252371	-1	333	424	362	285	307	392	223	166	169	435	547	491
ENSG00000137876.7	RSL24D1	protein_coding	0.531778384	7.381185222	2.18E-06	0.000106821	0.008593175	1	2808	3244	2759	1493	2216	2266	2748	2689	2270	1775	2738	2236
ENSG00000136811.14	ODF2	protein_coding	-0.528889344	6.209650463	2.24E-06	0.0001095	0.007714617	-1	1593	2299	2349	890	1031	1245	677	609	680	672	935	703
ENSG00000129173.10	E2F8	protein_coding	-0.649782932	4.657124063	2.25E-06	0.000109524	0.010557079	-1	403	442	478	392	443	570	304	241	260	238	349	327
ENSG00000197724.8	PHF2	protein_coding	-0.531211925	5.656793586	2.28E-06	0.000110704	0.00743222	-1	844	1216	1253	641	868	946	530	492	495	555	723	526
ENSG00000160049.9	DFFA	protein_coding	-0.576790954	6.198162567	2.33E-06	0.000112276	0.009410045	-1	1575	2249	1856	900	966	1298	639	609	651	781	1079	807
